"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Inner Parkside",277100,279600,282300,285100,287400,288400,288600,289400,291600,295300,299700,304900,310000,313800,316300,320300,326500,332400,337800,343100,348700,355100,361000,364400,366900,371100,377900,385600,390700,392900,394900,397300,399400,401200,403100,406000,409700,413700,418200,424200,432100,440300,447800,457000,469700,482800,496100,507600,517500,530000,543400,551400,552300,554200,561100,568100,568300,564500,559900,557200,555300,551000,547000,546800,551300,559000,566300,569600,572700,577400,581900,584900,588500,596100,605300,613500,621500,628800,631200,631500,631500,631400,632500,635600,639200,641800,647000,653900,659400,661200,663300,669900,683000,699200,715900,733200,748400,758100,762000,763900,767900,775500,786800,802600,819600,835300,850600,864200,875900,885000,891500,900000,911100,919100,922800,919800,908400,894100,884200,879900,877700,873800,866600,856500,848600,844200,842100,842100,843700,846200,849500,853900,859200,869300,881100,889300,892300,897000,903100,907800,905600,901700,897300,893900,892500,893400,892000,890000,885800,877500,866900,854900,849700,851600,845500,827200,810000,798300,793400,792300,790900,788800,788500,790500,795100,800000,806400,813600,817400,816900,814500,810400,807400,807900,808600,808600,810300,810700,807900,802400,798000,796400,794600,789400,785200,784800,786200,787900,789600,790400,791900,796600,805600,817400,830500,848200,867700,881900,889600,895100,897900,901900,912600,926300,940600,956300,971200,983900,997900,1009100,1019800,1029700,1033900,1035700,1039200,1039500,1041400,1041300,1044000,1050400,1057300,1058500,1064200,1077300,1093300,1106800,1124300,1153200,1180500
"Miraloma Park",271900,272300,274900,279000,282100,283700,284700,286400,288400,290300,293300,297100,301200,305600,310000,314100,317900,321400,325300,330200,335800,341900,346800,349800,351300,353100,356700,361000,364700,368500,372400,376700,381800,386300,389100,392100,397700,405400,413200,422400,433800,445300,454900,464800,476700,490200,504800,519600,534400,547200,558000,566400,572800,580000,589000,596300,601100,603700,605900,610000,612500,612400,610500,604900,596100,588100,580400,572400,565600,563100,563900,563900,565000,569800,576000,582300,589000,592500,593700,596200,597700,595600,592000,589500,587400,585600,586900,595300,608700,621700,632400,643300,655900,669100,681600,695100,710600,723700,731300,735000,737900,745000,758700,773800,786400,799300,814700,830200,839800,843700,846500,851600,855200,857000,857900,855700,850600,846200,841200,833000,827000,825800,825900,822900,821200,821500,822700,823900,826000,828100,831300,837900,850100,865400,877300,884700,887400,887100,883300,878700,873700,870600,868000,864300,857000,847200,836500,825400,817000,810700,806300,804300,802800,798700,795400,791100,780800,766900,757500,756300,759300,762600,765100,768900,774700,781600,786500,789300,792200,796900,802400,803200,798600,793000,787300,780100,775200,770600,758900,744700,738300,739300,740700,740200,738500,737000,735700,736100,739800,745200,750900,755600,761500,769800,777600,784300,793900,804900,817900,832600,843500,851300,862400,876500,894600,917000,940700,962700,980500,992600,1004600,1012100,1012400,1013200,1022200,1033700,1038900,1036400,1033400,1036100,1046700,1059100,1065000,1070600,1080200,1091200,1103800,1123800,1143400
"Jordan Park - Laurel Heights",418400,432100,445100,454800,455500,453900,453300,453600,453300,459300,471500,483800,490600,492900,492800,490300,492800,502700,511700,517200,526300,537200,545900,556400,573300,592500,603400,618100,637700,645600,641700,645700,650200,660300,672400,684200,697800,717600,737600,762500,789100,821900,865800,909500,936900,947200,948600,948700,956600,968000,989900,1007700,1016100,1022700,1034700,1032300,1028900,1029800,1042900,1068200,1076200,1058300,1046000,1041300,1047200,1060500,1071800,1085100,1109600,1134800,1159300,1167300,1171900,1187600,1197600,1188000,1171600,1150300,1126000,1110500,1101700,1093100,1084200,1083000,1075000,1052900,1038700,1059200,1094400,1111900,1116100,1134900,1171900,1209500,1244800,1268200,1286500,1317600,1356700,1367300,1355900,1357200,1376600,1379400,1357800,1341700,1336300,1340400,1358300,1377300,1378700,1393500,1419600,1442200,1456300,1460700,1464500,1480500,1478800,1449400,1421600,1409900,1403600,1378500,1351700,1340300,1341500,1344900,1330600,1300500,1296600,1327200,1368900,1408100,1445700,1484500,1514000,1527400,1526900,1536300,1569600,1618400,1645800,1652300,1642500,1621400,1592800,1571700,1564400,1571700,1580400,1578000,1576000,1563300,1534000,1497200,1473000,1455500,1444900,1433100,1417300,1405100,1410000,1420100,1423300,1428700,1439900,1446600,1437400,1415200,1387100,1359500,1341300,1323900,1307900,1303700,1300100,1283900,1280000,1289300,1296800,1305400,1315400,1316800,1311300,1305100,1298200,1302700,1315400,1324400,1323900,1320200,1323300,1340800,1370100,1402500,1435400,1467100,1501300,1536000,1565800,1597800,1634900,1670200,1712400,1760800,1803500,1841700,1873700,1907000,1925500,1903500,1873400,1873600,1869400,1869600,1892900,1934000,1979500,2034900,2094100,2130100,2128000,2122800,2130300,2139600,2173200,2245300,2314100
"Presidio Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355500,1372000,1420600,1473200,1505800,1539200,1576900,1586900,1569400,1561100,1561800,1559300,1555400,1552500,1553900,1573600,1605200,1645500,1683200,1702400,1711700,1736400,1763500,1791200,1829200,1881900,1953300,2032500,2105600,2184000,2252500,2296700,2308900,2298700,2294200,2310400,2324800,2340600,2359600,2366900,2355900,2340700,2328400,2326200,2333000,2323100,2295500,2266500,2275800,2300400,2314300,2326100,2354400,2372700,2388300,2424000,2467000,2510900,2564400,2632600,2691000,2705000,2692800,2683100,2689500,2690700,2701300,2717200,2742200,2762500,2780200,2814800,2851800,2880300,2913700,2956600,3000900,3062500,3126900,3181500,3236500,3275400,3293700,3301500,3306300,3317700,3346700,3371700,3397300,3449900,3499300,3524300,3530600,3545100,3571600,3590700,3568700,3525400,3480300,3445200,3413600,3394600,3389000,3386700,3390400,3395600,3376700,3345200,3340800,3341300,3333600,3339900,3350000,3345200,3356900,3403300,3443400,3484500,3527000,3566500,3590700,3630700,3646000,3623300,3580800,3557000,3531700,3473200,3415800,3391200,3380600,3354400,3336600,3333300,3359600,3383000,3372300,3321400,3265600,3224300,3185700,3134800,3090800,3076800,3084900,3094600,3106800,3128200,3156100,3187300,3218300,3229200,3225800,3212500,3201500,3189900,3174100,3159000,3151300,3147500,3155800,3163200,3144200,3120000,3113800,3120500,3126600,3130000,3138600,3144000,3142900,3154600,3188400,3217500,3249200,3291000,3341000,3391800,3456700,3530000,3604000,3670000,3725000,3764000,3799500,3842700,3908200,3970100,3998900,4033000,4107500,4175300,4220900,4273000,4316000,4354700,4406900,4471600,4526800,4609100,4734600,4839400,4883400,4903300,4897200,4878500,4893700,4913500,4920300,4934300,4935600,4966900,5025700
"Corona Heights",353900,355200,352000,345900,342300,342800,344700,347900,351600,354800,354900,355200,356100,358400,362900,370300,375500,379100,384900,394200,403100,408300,411300,415600,421100,425600,429000,432300,436200,440100,445200,448200,451100,455700,461100,463000,463400,466000,476500,494100,511600,524700,535000,548600,567100,587100,610200,635100,655200,670200,684400,697900,709400,718800,726400,733000,736500,736500,741300,750800,753900,747500,742900,738800,730800,723500,720300,715600,713600,723200,730400,727400,730900,748500,765300,775900,789400,798900,795700,788500,783800,776700,771900,771600,771300,770200,770700,765300,756000,754600,765300,780200,798000,816000,831400,842800,853300,861400,861900,869100,890900,915600,930600,944400,952800,963400,974600,988200,999300,1009300,1018600,1031100,1036200,1037800,1045400,1049700,1046400,1038700,1029600,1020800,1021800,1027700,1033000,1037200,1039900,1037800,1035800,1032700,1030000,1032700,1041300,1055700,1071100,1079400,1079700,1075600,1072300,1069900,1061300,1050100,1045000,1044200,1041300,1036600,1029600,1025500,1022200,1017800,1015400,1018200,1020300,1030200,1033600,1014900,988900,967200,945900,927000,920300,918800,912000,896900,887200,880400,879000,884300,890700,890300,886100,883400,879400,872500,865700,864000,865700,868200,869000,868000,866200,861400,859200,859400,860400,861500,867000,871000,872400,874500,882900,894500,911000,932700,954000,972000,989700,1005700,1019300,1043000,1072500,1092900,1102600,1114300,1127600,1134500,1142800,1157700,1177500,1194800,1214000,1224500,1228300,1231600,1237000,1246900,1258000,1268700,1283000,1297600,1303400,1306900,1310500,1313700,1319200,1327500,1337600,1351500,1370100,1397300,1424200
"Midtown Terrace",276400,272600,273200,275600,275400,273400,273200,274600,277000,280000,282000,283200,286500,291400,295600,300900,306200,310600,315500,320900,325300,329400,333500,338000,342400,346000,349500,352300,354200,356000,356300,355500,357600,362600,365700,366600,369900,375600,381100,388700,399600,408600,414300,421600,432200,444500,457100,468400,477900,487500,495200,500300,504200,514400,532500,549500,559900,564300,565100,567600,571100,573200,575200,572400,565000,559100,552700,544300,538300,536700,537600,538700,541900,547700,554200,560900,569700,576800,581100,584900,588100,590100,591800,592700,593200,594900,598500,604800,612500,617100,619600,624700,632000,640700,652700,666500,677900,687000,692500,698400,708900,723000,739200,758900,777600,793500,807000,819000,824200,824300,825400,831400,834500,834500,832800,827700,816700,807000,801100,795700,792700,794000,796000,793700,790400,790100,792200,793000,796500,805200,814200,822600,832700,844200,856100,868400,875700,877700,873300,863500,854200,845800,835400,824100,819000,813400,799700,783200,772900,764800,759900,761700,763700,760600,755200,750200,745000,741400,744600,750000,750600,749000,750400,753600,757200,759100,759800,759900,757400,754100,752000,748600,744700,739600,732800,725100,719100,715100,710900,703400,695900,691200,684400,675300,670200,670300,673600,679600,686400,692000,697900,705300,716800,730100,743900,758300,777000,797600,817300,832900,846000,858000,870500,883700,897600,909200,918200,926800,937900,952500,962900,963100,959900,960300,962500,967800,975900,984300,994700,1006700,1012500,1010500,1010200,1019200,1032100,1045600,1064200,1089700,1111800
"Twin Peaks",286200,287700,289000,292000,295200,297400,298700,299500,300600,304400,308100,310300,312800,316600,320100,323500,326500,331000,336500,342500,347900,354700,361500,365800,369100,374500,381000,385700,389800,394300,397500,400300,403200,409300,415100,420400,426200,432700,438400,444800,452400,460000,470800,484700,501500,518500,535000,546600,552900,559500,568800,577500,584900,594200,604500,611100,614400,613700,613500,614400,616300,619900,624700,623800,617400,609200,603400,598400,592800,589100,586000,581100,578400,579900,586800,602900,624700,644400,655200,658300,656800,654800,654200,660400,668400,672200,669700,664000,657600,651200,648000,656500,672400,685800,698200,714600,730200,741500,748100,751800,755700,765300,777400,788100,798800,812400,827400,840600,846900,847600,847600,852800,860700,865600,868100,868900,864000,858600,852700,841500,832600,834600,839900,842600,842000,838000,833600,828100,831900,844700,857000,864800,876100,883300,886500,891500,897500,901300,904300,903400,896200,885000,880500,882300,881300,871000,861700,853200,844400,836400,828800,825000,820300,808200,790200,775600,764400,759400,758500,757800,757700,761600,768000,774400,777900,780900,784600,784900,781500,781500,781700,777500,771900,767100,763000,758900,754100,749000,739500,724000,712300,707800,702100,697000,695200,696000,697200,699600,706700,717800,729100,739800,750500,762900,779600,793300,803700,815100,827900,838000,846000,854700,867900,883100,894200,904900,922600,942600,950700,952700,958700,968700,977700,986000,991800,1008000,1043400,1069100,1073100,1078400,1101600,1121500,1127700,1131000,1141500,1157700,1182300,1207300,1222600
"Merced Heights",225900,225500,222100,220800,221700,221100,219000,216900,214900,213600,215000,219700,224900,230000,234500,239000,242100,246400,251900,252900,248000,244500,244200,242700,238600,234400,233800,236800,239500,241500,244300,250300,261600,277500,289600,295300,298500,306200,313800,313000,310200,314500,323600,333600,344200,354200,361000,366300,373500,383500,390700,396300,399400,398600,397800,401400,406400,407200,407100,405800,401700,396600,396200,401300,406500,407600,403800,402800,407100,411700,418400,431800,447000,458600,468800,478800,493200,506600,513500,513400,507100,498500,490900,482400,474800,470800,470600,472200,476900,483100,492100,502700,512900,522100,534600,551800,573500,592200,603700,607700,604200,600800,604500,614400,632800,653400,668400,678300,684600,691300,701800,711700,717800,723900,727900,722000,706100,694400,685400,674700,666600,672500,681200,687900,691700,697900,700800,699300,702200,713200,728700,741800,752800,743300,718900,703800,708600,716300,722300,719400,707000,696700,690400,682300,672700,662400,653700,647000,634300,618500,606400,606600,607400,596600,577500,562500,549600,539300,532500,527300,522900,519500,517800,517600,519200,522000,525900,529600,530400,532000,537200,541400,541500,541100,542300,544600,546100,544500,540100,534800,531400,531000,530600,528800,529400,528900,523700,518600,517500,518700,522800,527500,531000,537700,549400,561400,572500,585100,598900,610000,617700,624000,627300,627900,633500,644100,654800,664300,669400,669400,668500,670600,677500,687300,697700,711400,726100,738200,746000,746900,746700,748600,749900,749700,751100,753600,762300,777900,792600
"West Portal",344000,346500,352700,359900,366400,370200,372100,374400,377100,378300,379600,381100,382900,385200,387800,391000,394900,398500,402000,404300,406600,412100,418700,422300,424100,426500,429600,433600,438000,442200,447700,453200,459700,467200,475600,485300,496600,505900,513400,522700,534400,546700,557100,569600,585800,604500,619900,632300,644200,656600,667400,680000,686700,687500,691500,701000,704400,702800,706300,716100,720600,720700,721100,717400,711900,711100,708700,699600,692500,692200,693800,690400,686400,688700,696200,702300,708700,719500,731300,738800,741500,739500,732500,726700,727400,731200,734900,740800,749300,753800,755900,763400,778000,795900,814400,832400,848300,860100,867500,871700,876200,882800,895200,911700,928600,942800,957300,974600,998100,1020800,1032500,1042000,1056600,1071500,1080300,1082400,1075700,1066500,1061500,1058800,1047900,1032800,1023200,1015800,1005700,999000,995700,992700,993400,998800,1005900,1013400,1021800,1032800,1048400,1062900,1073600,1081400,1086700,1087700,1086900,1087400,1084700,1079900,1077800,1074700,1067900,1065200,1059100,1043900,1028900,1024000,1020900,1012400,998600,980900,960900,946700,937800,930400,924300,921500,921200,922700,926200,930000,936200,940700,942700,941300,937900,930200,925400,921000,913400,905100,903500,904100,900700,898100,904200,916400,926100,930700,937900,950300,960400,968100,975700,977200,976500,976000,977900,979800,983000,988700,1003100,1028700,1061500,1084200,1093300,1102000,1113900,1126600,1143700,1163100,1182100,1201600,1219400,1229600,1235800,1238300,1238700,1248800,1267300,1282300,1287200,1290100,1298300,1313400,1317100,1305000,1293900,1294800,1298300,1304700,1321300,1350000,1377300
"Forest Hill",409400,416200,425700,434800,443400,451300,458100,462800,467300,475300,479800,482100,487000,492700,493300,492200,492800,494300,498900,506400,513900,521500,528100,531700,537800,544300,550300,555700,559600,559500,561700,565200,570700,576400,593500,609600,609400,606000,615400,628500,643400,662300,680100,698200,719900,746200,765800,779300,794400,815400,834100,850900,855200,850800,852100,862600,867500,864400,858900,858100,864900,875800,880700,879200,879700,883000,881000,871800,865100,868600,870900,863800,862300,869100,872100,875100,886900,897800,900300,902200,900000,891500,885500,890400,890800,880000,871200,874000,879600,884700,889100,895100,908100,926700,950000,981600,1008500,1028400,1050200,1065800,1073400,1090200,1118300,1151500,1179800,1199700,1221000,1239300,1254400,1269300,1285500,1299100,1313100,1323300,1334600,1335300,1325400,1313000,1299900,1285200,1273500,1258000,1237400,1222100,1218300,1218900,1216900,1212600,1221300,1244700,1269600,1285100,1297400,1317300,1343000,1368900,1381900,1388200,1390000,1388600,1382500,1374500,1354400,1335200,1329000,1326900,1311900,1292200,1273800,1255200,1236400,1222700,1207700,1190500,1167300,1138500,1113900,1098500,1090900,1085900,1078600,1065600,1056800,1057800,1061600,1063000,1075800,1097700,1106500,1102700,1096700,1089100,1084200,1085200,1087600,1091200,1093600,1093800,1090700,1081600,1073300,1074200,1081700,1094600,1105900,1111800,1113800,1116000,1118800,1122000,1121400,1116400,1119100,1132800,1146700,1154400,1168300,1191500,1219600,1248000,1277800,1303100,1328100,1352200,1377600,1396500,1412600,1424400,1444800,1470700,1487400,1479300,1466600,1466200,1477000,1498800,1535900,1578800,1618300,1651200,1672400,1680700,1685300,1695200,1710200,1731200,1766000,1817800,1865400
"Buena Vista Park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354300,354700,354900,354200,355500,364000,373700,376400,377200,382500,390400,396000,398600,398700,398700,400100,400000,401400,406800,419900,440100,456300,462800,472600,491600,510300,521800,529800,539300,551900,562600,573800,585000,597400,609600,624400,641700,653200,659600,668000,681900,688800,690100,685700,679100,672500,668100,662800,668100,679100,678100,674100,671400,658600,648200,657200,668400,668200,680600,717000,746100,750500,762100,784700,800600,813300,836400,846900,836300,826700,824000,817500,803000,790200,788500,794100,796000,794600,792500,791700,802200,816900,825100,820400,815900,812600,808700,808600,819500,832200,839600,850500,865200,879500,882400,890100,912500,948300,972200,978900,978600,993700,1003400,997900,988900,991200,996500,988500,972400,970400,972200,959600,949600,948400,948000,950100,955100,948700,937500,941800,951000,951600,960400,977500,989200,994000,994500,994700,1000900,1003900,1005800,1019400,1031200,1027600,1024200,1032500,1032400,1022500,1016200,1010300,1002700,1008100,1011100,988400,954400,921000,886800,857600,840700,831400,828200,822500,817700,818300,823500,825400,829500,833500,832800,833500,836500,833300,831800,840300,841500,832900,828100,827200,827100,836300,842700,841300,842700,847500,847700,850200,860200,876500,891800,899000,905200,913000,935400,967600,983400,983100,991300,1007500,1019000,1028200,1033100,1044100,1057000,1067600,1075200,1085300,1115200,1155900,1188100,1207700,1222400,1220900,1229600,1251800,1269900,1284600,1309700,1325100,1322700,1320300,1319800,1308300,1289600,1278400,1277300,1284400,1299400,1322500,1343000
"Golden Gate Heights",322600,328000,332600,335300,337100,340600,346700,351200,353300,358900,365100,369200,372300,374600,375000,378100,382200,384300,384700,386200,389500,394400,398400,399300,399300,403600,409600,416500,422700,425400,427000,431300,435900,439700,445000,448400,449700,451400,456800,463100,469100,474300,481200,490100,501800,517200,533800,546800,556700,568600,579400,587000,593600,601300,610500,621500,628600,626000,619100,616000,615900,613100,609800,606400,606100,610400,612700,611400,612400,615900,620500,625800,629800,636100,646300,659600,672700,682300,686200,687500,687800,688800,688700,690300,695000,697600,698900,701400,703800,703700,706200,714900,729600,746500,765600,784800,799600,810400,819200,825700,829600,835600,847000,859500,868500,878300,890900,903400,915100,924400,930200,939600,951900,961000,966500,968600,963400,950800,937100,927600,921900,917400,914200,910200,907300,906600,904100,895800,887200,885600,894400,908400,923100,945300,968700,984300,990900,1000100,1006600,1009300,1010200,1011400,1000000,981100,966400,954200,936300,913900,898500,889600,887400,888300,897400,910900,916900,907600,897600,891800,889600,891300,893500,893400,893700,899000,905100,908100,910900,914300,912800,910900,913000,916200,919400,922500,924900,923100,916100,907800,901700,899300,900100,897100,889600,886500,884800,877900,870900,869000,866700,861800,859400,862700,870000,878800,889400,900300,911100,921100,931200,941900,953800,970700,992200,1010400,1027000,1047700,1069200,1086700,1102600,1117300,1131600,1143200,1156100,1167600,1177100,1188600,1201100,1211600,1220300,1229500,1238300,1243400,1242600,1246700,1255500,1263800,1279600,1313000,1347100
"North Waterfront",261600,265600,266800,266100,265800,265800,265900,266600,269900,277700,286300,294000,300500,305100,310500,316800,324900,329300,328900,328900,332100,333400,335600,339000,341400,343300,342100,339000,336900,340500,348800,356000,359700,364500,370400,369100,361200,353900,353700,356800,364300,371300,373100,375600,388500,398800,405500,413100,426100,441100,452800,460000,468700,476700,485000,499500,513100,520200,524600,533800,537200,530500,532700,539000,533100,523900,515000,500000,487300,485300,484400,476200,471600,475900,488700,504500,520200,528300,526500,522300,524100,526200,523600,533300,552900,575800,585700,586500,586900,596000,618900,649600,658000,654300,657200,663500,665700,661400,647700,635700,624000,616200,616800,617400,619800,629400,643600,650900,650100,643700,640700,643500,653500,659800,663500,667600,672700,671900,668200,669300,680900,693900,701400,702600,701500,698900,690500,681700,678300,679100,683300,691900,696700,698500,705100,719200,734100,745300,748700,743200,739400,743500,744400,731900,714600,704500,697100,686800,674300,665900,664700,669900,669600,660600,653900,646300,636400,630700,633700,639900,645000,644900,642800,644600,645900,644200,641200,640800,641200,642400,642300,637800,634600,639800,644800,640000,632000,625100,613000,602600,600300,599800,596000,590700,586300,584900,589100,598800,609700,613400,612300,612700,620000,627000,626300,628200,638100,647600,650700,651700,653800,667900,689300,709300,731600,760200,783900,798300,809000,820300,828200,833800,847100,864500,878700,883200,876200,865300,866900,868700,862600,851800,846200,844300,847300,855500,872700,896300,916800
"Westwood Highlands",300500,304600,309600,312200,314300,316500,318500,320900,323100,323700,325300,328400,331900,336500,340900,347100,355500,364000,368600,372700,378700,385900,393600,401100,406100,407500,410000,412300,411800,409100,408800,411000,414700,419600,422500,423400,427700,436400,444900,452900,462300,470400,478500,490900,506900,523500,539900,558500,576600,589400,597300,605300,611900,625600,648800,666700,671900,670800,670300,670700,667000,658400,652100,644600,637500,631800,622000,609200,601800,600900,604600,608500,612600,620700,636900,659800,681000,694400,702900,709800,712300,710300,707300,704500,702000,701400,701300,697800,693500,691700,695200,705900,720100,735300,749000,763900,779200,791200,797700,803600,808500,813200,819000,828100,842100,856000,867000,878900,890100,895800,896100,901100,913400,922400,921700,917400,911600,907500,905500,904300,905300,907100,903600,895700,894200,899700,911500,917800,912700,903300,903200,905600,911100,922800,940700,956000,962200,965100,961400,950800,941700,939800,935100,924400,911600,901600,890700,875800,861500,849600,843800,844400,850500,857800,861300,858700,851200,840300,831600,829900,832100,832900,829600,828300,832100,836000,837500,838800,836900,832500,832300,833500,831200,822000,810700,802700,798600,791900,782800,776200,775900,778700,779100,778700,780500,785000,791400,796800,800700,804500,808900,813600,820400,828900,838800,851200,862600,879000,902600,925400,935900,942600,950800,961900,971400,985100,1003100,1015300,1020600,1028600,1039900,1046200,1055200,1068000,1081800,1099500,1125100,1150900,1173300,1189700,1202900,1211900,1220600,1237000,1257100,1275100,1295900,1319800,1339100
"Ingleside Terrace",402400,403800,407000,408000,405400,404100,403700,402300,404600,408600,417100,430800,437300,437700,442800,452400,461700,472700,482600,494000,504400,512200,514400,508900,505400,506300,509700,520300,535700,538800,533000,528500,530300,531400,527600,524200,530000,538400,540300,534100,531800,534700,542800,556700,577000,605800,642000,675200,711900,753500,781000,799800,814400,826700,837800,846500,837600,817000,802700,804700,804800,800800,795400,787700,783000,781800,781400,781900,790900,801500,811900,817000,819200,820900,830100,843000,855500,870100,884800,900700,905800,902200,904100,911600,908100,900800,901900,900600,896600,900500,906100,908800,915400,928500,944800,965400,983400,992200,1004800,1027200,1036800,1036900,1046100,1058200,1065900,1081900,1102900,1125100,1152400,1178100,1195000,1211000,1231300,1239600,1239100,1223100,1200700,1184900,1160800,1108800,1062200,1042900,1033200,1027200,1031700,1043800,1052600,1066900,1093500,1116600,1135900,1160600,1185000,1196500,1199200,1199200,1207400,1225400,1242600,1251700,1247000,1233900,1213000,1204000,1199700,1186200,1171100,1156700,1132000,1098700,1076100,1064000,1053600,1039000,1028600,1022800,1017600,1014900,1011000,1010600,1012500,1013800,1003500,1000600,1015100,1030600,1033200,1030400,1021800,1010200,997500,979800,961300,947700,938100,927900,919100,912700,906600,899900,896500,896400,898300,900700,899200,893100,887000,884100,882900,886500,899900,913200,923200,932800,942000,949800,965700,990200,1019400,1041700,1053300,1062200,1075300,1088200,1093400,1093100,1105600,1132100,1158700,1171000,1177400,1181100,1181400,1181200,1186300,1199100,1235800,1301100,1354200,1375900,1384600,1401800,1418900,1430600,1435700,1445100,1458700,1477100,1495400
"Westwood Park",264100,267800,270800,273300,276300,279600,281500,283000,284800,287000,289800,292100,294200,296100,296700,297200,298500,300800,303300,306700,309500,315700,323800,331100,336600,341900,346800,350200,352000,356400,366100,376800,386300,393000,396400,397500,399000,401700,407100,415400,426200,436100,442100,448000,460500,477800,493500,506200,518100,532600,548300,561500,569600,574400,581000,586600,587400,583700,582300,586500,590400,587300,581500,576900,572100,567800,563000,559700,560100,563000,562800,558100,556000,560900,570900,584000,597600,607200,614700,619800,619700,617900,617400,617900,616400,615100,615900,619600,626400,634200,640000,647300,658400,670200,681500,694500,710200,724200,732600,735400,737500,743800,755000,765400,775800,789500,808100,826400,840500,849600,857600,869300,879300,881900,879900,877000,873500,868200,862000,857800,856500,852200,842400,830700,824100,822500,823800,826200,826900,828100,829700,833400,838000,845000,850400,852300,847900,842500,836300,829700,827400,830300,836500,835600,825500,814600,807500,800400,797400,796000,793800,792700,782800,762300,741800,728000,720300,717700,718800,721200,722800,721500,720800,722300,728400,735900,741000,741600,740000,736700,730600,725500,723400,721900,716300,705200,694400,687300,677800,667600,662000,658600,655900,651800,648200,653300,665200,675300,684600,693200,701200,712000,723300,726100,724100,725400,726400,723900,726800,737000,746400,756800,772900,785100,794700,821900,864700,903800,937200,964400,982400,995900,1011000,1025800,1038900,1051900,1065300,1077600,1090100,1103500,1109300,1110200,1111500,1119300,1129500,1138600,1144200,1157200,1172500
